PPG GSR SENSOR_TIME COMPUTER_TIME
1430.036630 79026.315789 10112372 1590688763.420825
1427.106227 81900.000000 10112532 1590688763.420825
1425.641026 79026.315789 10112692 1590688763.425811
1424.175824 79026.315789 10112852 1590688763.425811
1424.908425 79026.315789 10113012 1590688763.443768
1427.106227 79026.315789 10113172 1590688763.443768
1427.106227 76347.457627 10113332 1590688763.449752
1429.304029 79026.315789 10113492 1590688763.449752
1432.967033 79026.315789 10113652 1590688763.460718
1436.630037 79026.315789 10113812 1590688763.461718
1438.827839 79026.315789 10113972 1590688763.469693
1443.223443 79026.315789 10114132 1590688763.469693
1449.084249 79026.315789 10114292 1590688763.477682
1454.945055 76347.457627 10114452 1590688763.477682
1460.805861 79026.315789 10114612 1590688763.488652
1468.131868 79026.315789 10114772 1590688763.488652
1473.992674 79026.315789 10114932 1590688763.489643
1478.388278 79026.315789 10115092 1590688763.489643
1484.249084 79026.315789 10115252 1590688763.500641
1488.644689 76347.457627 10115412 1590688763.501608
1491.575092 79026.315789 10115572 1590688763.510585
1492.307692 79026.315789 10115732 1590688763.511582
1495.970696 76347.457627 10115892 1590688763.512582
1493.772894 76347.457627 10116052 1590688763.512582
1493.040293 76347.457627 10116212 1590688763.527544
1491.575092 79026.315789 10116372 1590688763.527544
1487.179487 79026.315789 10116532 1590688763.535518
1480.586081 79026.315789 10116692 1590688763.536515
1475.457875 79026.315789 10116852 1590688763.544498
1469.597070 76347.457627 10117012 1590688763.545492
1461.538462 76347.457627 10117172 1590688763.555469
1453.479853 76347.457627 10117332 1590688763.556462
1443.956044 79026.315789 10117492 1590688763.567428
1435.164835 79026.315789 10117652 1590688763.567428
1425.641026 79026.315789 10117812 1590688763.582392
1416.117216 79026.315789 10117972 1590688763.582392
1407.326007 79026.315789 10118132 1590688763.589374
1397.802198 76347.457627 10118292 1590688763.590371
1389.743590 79026.315789 10118452 1590688763.590371
1384.615385 79026.315789 10118612 1590688763.591370
1377.289377 79026.315789 10118772 1590688763.606324
1368.498168 79026.315789 10118932 1590688763.606324
1361.172161 79026.315789 10119092 1590688763.613305
1353.113553 79026.315789 10119252 1590688763.614307
1344.322344 79026.315789 10119412 1590688763.638665
1337.728938 79026.315789 10119572 1590688763.638665
1328.937729 79026.315789 10119732 1590688763.639661
1320.146520 76347.457627 10119892 1590688763.639661
1312.820513 79026.315789 10120052 1590688763.668596
1305.494505 79026.315789 10120212 1590688763.668596
1298.901099 76347.457627 10120372 1590688763.669578
1290.842491 76347.457627 10120532 1590688763.669578
1283.516484 79026.315789 10120692 1590688763.683545
1278.388278 79026.315789 10120852 1590688763.683545
1273.260073 79026.315789 10121012 1590688763.684543
1270.329670 79026.315789 10121172 1590688763.684543
1267.399267 79026.315789 10121332 1590688763.685539
1265.201465 79026.315789 10121492 1590688763.686537
1263.003663 76347.457627 10121652 1590688763.698568
1263.003663 79026.315789 10121812 1590688763.698568
1263.003663 79026.315789 10121972 1590688763.703495
1261.538462 76347.457627 10122132 1590688763.703495
1261.538462 76347.457627 10122292 1590688763.713561
1262.271062 79026.315789 10122452 1590688763.713561
1261.538462 79026.315789 10122612 1590688763.747406
1262.271062 79026.315789 10122772 1590688763.747406
1263.736264 79026.315789 10122932 1590688763.748371
1263.736264 79026.315789 10123092 1590688763.748371
1262.271062 79026.315789 10123252 1590688763.753361
1263.003663 79026.315789 10123412 1590688763.753361
1263.003663 79026.315789 10123572 1590688763.754357
1262.271062 79026.315789 10123732 1590688763.755380
1262.271062 76347.457627 10123892 1590688763.763331
1262.271062 79026.315789 10124052 1590688763.764328
1261.538462 79026.315789 10124212 1590688763.771313
1260.805861 79026.315789 10124372 1590688763.771313
1260.805861 79026.315789 10124532 1590688763.786272
1262.271062 76347.457627 10124692 1590688763.786272
1260.805861 76347.457627 10124852 1590688763.787266
1262.271062 79026.315789 10125012 1590688763.787266
1264.468864 79026.315789 10125172 1590688763.803222
1264.468864 76347.457627 10125332 1590688763.803222
1263.003663 79026.315789 10125492 1590688763.809204
1260.805861 79026.315789 10125652 1590688763.810200
1257.875458 79026.315789 10125812 1590688763.821173
1252.747253 79026.315789 10125972 1590688763.821173
1248.351648 79026.315789 10126132 1590688763.837129
1243.956044 79026.315789 10126292 1590688763.837129
1238.827839 79026.315789 10126452 1590688763.848098
1234.432234 79026.315789 10126612 1590688763.848098
1232.234432 79026.315789 10126772 1590688763.853086
1230.769231 79026.315789 10126932 1590688763.853086
1229.304029 76347.457627 10127092 1590688763.864057
1230.036630 79026.315789 10127252 1590688763.865055
1231.501832 79026.315789 10127412 1590688763.873034
1231.501832 79026.315789 10127572 1590688763.873034
1232.234432 79026.315789 10127732 1590688763.882011
1234.432234 81900.000000 10127892 1590688763.882011
1235.164835 79026.315789 10128052 1590688763.900959
1234.432234 79026.315789 10128212 1590688763.900959
1236.630037 79026.315789 10128372 1590688763.907939
1236.630037 79026.315789 10128532 1590688763.908937
1234.432234 76347.457627 10128692 1590688763.908937
1233.699634 79026.315789 10128852 1590688763.908937
1232.234432 79026.315789 10129012 1590688763.915918
1229.304029 76347.457627 10129172 1590688763.915918
1224.908425 79026.315789 10129332 1590688763.926888
1224.175824 79026.315789 10129492 1590688763.926888
1220.512821 79026.315789 10129652 1590688763.933872
1216.849817 76347.457627 10129812 1590688763.933872
1215.384615 79026.315789 10129972 1590688763.949832
1214.652015 79026.315789 10130132 1590688763.949832
1212.454212 79026.315789 10130292 1590688763.950915
1209.523810 79026.315789 10130452 1590688763.950915
1208.791209 76347.457627 10130612 1590688763.964787
1205.860806 79026.315789 10130772 1590688763.964787
1202.930403 79026.315789 10130932 1590688763.974762
1200.000000 79026.315789 10131092 1590688763.974762
1197.069597 79026.315789 10131252 1590688764.000703
1193.406593 76347.457627 10131412 1590688764.001698
1189.743590 79026.315789 10131572 1590688764.001698
1187.545788 79026.315789 10131732 1590688764.002687
1185.347985 79026.315789 10131892 1590688764.027627
1183.150183 79026.315789 10132052 1590688764.027627
1182.417582 79026.315789 10132212 1590688764.028621
1180.219780 76347.457627 10132372 1590688764.028621
1178.754579 76347.457627 10132532 1590688764.044595
1175.824176 79026.315789 10132692 1590688764.044595
1175.824176 79026.315789 10132852 1590688764.045577
1173.626374 79026.315789 10133012 1590688764.046574
1175.824176 76347.457627 10133172 1590688764.047568
1176.556777 79026.315789 10133332 1590688764.047568
1177.289377 79026.315789 10133492 1590688764.052604
1177.289377 76347.457627 10133652 1590688764.052604
1177.289377 79026.315789 10133812 1590688764.064527
1178.021978 76347.457627 10133972 1590688764.065549
1176.556777 79026.315789 10134132 1590688764.073521
1175.091575 79026.315789 10134292 1590688764.073521
1173.626374 79026.315789 10134452 1590688764.088462
1171.428571 79026.315789 10134612 1590688764.088462
1169.963370 79026.315789 10134772 1590688764.089497
1168.498168 79026.315789 10134932 1590688764.089497
1166.300366 79026.315789 10135092 1590688764.107414
1164.835165 76347.457627 10135252 1590688764.107414
1163.369963 79026.315789 10135412 1590688764.108408
1163.369963 79026.315789 10135572 1590688764.108408
1162.637363 79026.315789 10135732 1590688764.123369
1161.172161 79026.315789 10135892 1590688764.124367
1160.439560 79026.315789 10136052 1590688764.130355
1158.974359 79026.315789 10136212 1590688764.130355
1157.509158 79026.315789 10136372 1590688764.141326
1156.043956 79026.315789 10136532 1590688764.141326
1155.311355 79026.315789 10136692 1590688764.152439
1152.380952 79026.315789 10136852 1590688764.152439
1149.450549 76347.457627 10137012 1590688764.163262
1146.520147 79026.315789 10137172 1590688764.164259
1142.857143 79026.315789 10137332 1590688764.164259
1138.461538 79026.315789 10137492 1590688764.165253
1139.194139 79026.315789 10137652 1590688764.179220
1138.461538 79026.315789 10137812 1590688764.180212
1138.461538 79026.315789 10137972 1590688764.188198
1142.124542 79026.315789 10138132 1590688764.189192
1147.985348 79026.315789 10138292 1590688764.200163
1156.776557 79026.315789 10138452 1590688764.200163
1170.695971 79026.315789 10138612 1590688764.213128
1191.208791 79026.315789 10138772 1590688764.214125
1217.582418 79026.315789 10138932 1590688764.221123
1249.084249 76347.457627 10139092 1590688764.221123
1290.109890 79026.315789 10139252 1590688764.231077
1336.263736 79026.315789 10139412 1590688764.231077
1385.347985 79026.315789 10139572 1590688764.242052
1438.095238 76347.457627 10139732 1590688764.243048
1494.505495 79026.315789 10139892 1590688764.243048
1551.648352 79026.315789 10140052 1590688764.244046
1608.058608 76347.457627 10140212 1590688764.261000
1663.736264 79026.315789 10140372 1590688764.261000
1716.483516 79026.315789 10140532 1590688764.266101
1765.567766 79026.315789 10140692 1590688764.266101
1813.919414 79026.315789 10140852 1590688764.280967
1858.608059 79026.315789 10141012 1590688764.280967
1897.435897 79026.315789 10141172 1590688764.281940
1929.670330 79026.315789 10141332 1590688764.282941
1961.904762 73844.262295 10141492 1590688764.299896
1986.080586 76347.457627 10141652 1590688764.299896
2003.663004 76347.457627 10141812 1590688764.309880
2016.117216 76347.457627 10141972 1590688764.309880
2024.175824 79026.315789 10142132 1590688764.334810
2026.373626 76347.457627 10142292 1590688764.334810
2026.373626 76347.457627 10142452 1590688764.344817
2021.245421 76347.457627 10142612 1590688764.344817
2011.721612 76347.457627 10142772 1590688764.387664
1997.802198 76347.457627 10142932 1590688764.387664
1980.952381 76347.457627 10143092 1590688764.429549
1961.904762 79026.315789 10143252 1590688764.430547
1938.461538 76347.457627 10143412 1590688764.433547
1912.820513 76347.457627 10143572 1590688764.433547
1887.912088 76347.457627 10143732 1590688764.434540
1860.073260 76347.457627 10143892 1590688764.434540
1832.967033 76347.457627 10144052 1590688764.434540
1805.860806 79026.315789 10144212 1590688764.434540
1778.021978 76347.457627 10144372 1590688764.435536
1751.648352 76347.457627 10144532 1590688764.436531
1727.472527 79026.315789 10144692 1590688764.437530
1703.296703 79026.315789 10144852 1590688764.437530
1679.853480 76347.457627 10145012 1590688764.438525
1657.142857 76347.457627 10145172 1590688764.438525
1637.362637 79026.315789 10145332 1590688764.439526
1618.315018 76347.457627 10145492 1590688764.439526
1600.000000 76347.457627 10145652 1590688764.440521
1584.615385 79026.315789 10145812 1590688764.441518
1570.695971 76347.457627 10145972 1590688764.444509
1557.509158 76347.457627 10146132 1590688764.445509
1545.054945 76347.457627 10146292 1590688764.447503
1536.263736 76347.457627 10146452 1590688764.447503
1525.274725 79026.315789 10146612 1590688764.460467
1513.553114 79026.315789 10146772 1590688764.461464
1503.296703 79026.315789 10146932 1590688764.469439
1493.772894 76347.457627 10147092 1590688764.470440
1482.783883 76347.457627 10147252 1590688764.479420
1471.794872 79026.315789 10147412 1590688764.480430
1463.003663 79026.315789 10147572 1590688764.484402
1452.014652 76347.457627 10147732 1590688764.485404
1441.025641 76347.457627 10147892 1590688764.493381
1431.501832 79026.315789 10148052 1590688764.493381
1421.978022 79026.315789 10148212 1590688764.504359
1413.919414 76347.457627 10148372 1590688764.505351
1410.256410 79026.315789 10148532 1590688764.516324
1408.058608 79026.315789 10148692 1590688764.516324
1405.860806 79026.315789 10148852 1590688764.517314
1405.860806 76347.457627 10149012 1590688764.517314
1408.058608 79026.315789 10149172 1590688764.546240
1411.721612 76347.457627 10149332 1590688764.546240
1415.384615 76347.457627 10149492 1590688764.546240
1419.780220 76347.457627 10149652 1590688764.547236
1426.373626 79026.315789 10149812 1590688764.548233
1430.769231 79026.315789 10149972 1590688764.548233
1440.293040 79026.315789 10150132 1590688764.560206
1448.351648 76347.457627 10150292 1590688764.560206
1456.410256 76347.457627 10150452 1590688764.571172
1463.736264 79026.315789 10150612 1590688764.571172
1472.527473 79026.315789 10150772 1590688764.582144
1479.120879 79026.315789 10150932 1590688764.583141
1484.981685 79026.315789 10151092 1590688764.598100
1490.109890 76347.457627 10151252 1590688764.599125
1493.772894 79026.315789 10151412 1590688764.602092
1496.703297 79026.315789 10151572 1590688764.602092
1499.633700 79026.315789 10151732 1590688764.608078
1502.564103 76347.457627 10151892 1590688764.609070
1503.296703 79026.315789 10152052 1590688764.616047
1501.831502 76347.457627 10152212 1590688764.616047
1501.098901 79026.315789 10152372 1590688764.632008
1498.168498 76347.457627 10152532 1590688764.633006
1494.505495 79026.315789 10152692 1590688764.639988
1488.644689 76347.457627 10152852 1590688764.639988
1482.051282 76347.457627 10153012 1590688764.647965
1472.527473 79026.315789 10153172 1590688764.648965
1463.736264 79026.315789 10153332 1590688764.661925
1456.410256 79026.315789 10153492 1590688764.662926
1446.886447 79026.315789 10153652 1590688764.670901
1436.630037 76347.457627 10153812 1590688764.670901
1426.373626 79026.315789 10153972 1590688764.675943
1417.582418 79026.315789 10154132 1590688764.675943
1408.058608 79026.315789 10154292 1590688764.688859
1399.267399 79026.315789 10154452 1590688764.688859
1390.476190 76347.457627 10154612 1590688764.703820
1379.487179 76347.457627 10154772 1590688764.703820
1368.498168 76347.457627 10154932 1590688764.704817
1360.439560 79026.315789 10155092 1590688764.704817
1352.380952 79026.315789 10155252 1590688764.730746
1341.391941 76347.457627 10155412 1590688764.731746
1331.868132 79026.315789 10155572 1590688764.732745
1323.809524 79026.315789 10155732 1590688764.732745
1314.285714 79026.315789 10155892 1590688764.771641
1306.959707 79026.315789 10156052 1590688764.771641
1299.633700 79026.315789 10156212 1590688764.771641
1293.772894 79026.315789 10156372 1590688764.772635
1287.912088 79026.315789 10156532 1590688764.777626
1284.249084 76347.457627 10156692 1590688764.777626
1282.783883 76347.457627 10156852 1590688764.778617
1280.586081 79026.315789 10157012 1590688764.778617
1279.853480 79026.315789 10157172 1590688764.782611
1279.120879 79026.315789 10157332 1590688764.782611
1279.120879 79026.315789 10157492 1590688764.783603
1277.655678 79026.315789 10157652 1590688764.783603
1276.923077 81900.000000 10157812 1590688764.800630
1275.457875 76347.457627 10157972 1590688764.801632
1273.992674 76347.457627 10158132 1590688764.804624
1271.062271 79026.315789 10158292 1590688764.804624
1268.864469 79026.315789 10158452 1590688764.815589
1266.666667 79026.315789 10158612 1590688764.816591
1263.003663 79026.315789 10158772 1590688764.827564
1261.538462 79026.315789 10158932 1590688764.827564
1260.073260 79026.315789 10159092 1590688764.838526
1257.142857 76347.457627 10159252 1590688764.838526
1255.677656 79026.315789 10159412 1590688764.849496
1254.945055 76347.457627 10159572 1590688764.850500
1254.212454 76347.457627 10159732 1590688764.860467
1252.014652 76347.457627 10159892 1590688764.861468
1252.014652 79026.315789 10160052 1590688764.877422
1251.282051 79026.315789 10160212 1590688764.877422
1249.816850 79026.315789 10160372 1590688764.883406
1249.084249 79026.315789 10160532 1590688764.883406
1249.816850 79026.315789 10160692 1590688764.894384
1249.084249 76347.457627 10160852 1590688764.895378
1247.619048 79026.315789 10161012 1590688764.896371
1248.351648 79026.315789 10161172 1590688764.896371
1249.084249 79026.315789 10161332 1590688764.913324
1248.351648 79026.315789 10161492 1590688764.914321
1248.351648 79026.315789 10161652 1590688764.924298
1249.816850 79026.315789 10161812 1590688764.925300
1248.351648 79026.315789 10161972 1590688764.925300
1248.351648 79026.315789 10162132 1590688764.926297
1248.351648 79026.315789 10162292 1590688764.928283
1246.886447 79026.315789 10162452 1590688764.928283
1246.886447 76347.457627 10162612 1590688764.947236
1246.886447 79026.315789 10162772 1590688764.947236
1251.282051 79026.315789 10162932 1590688764.951225
1252.014652 76347.457627 10163092 1590688764.951225
1254.212454 79026.315789 10163252 1590688764.961670
1255.677656 76347.457627 10163412 1590688764.962674
1254.945055 76347.457627 10163572 1590688764.973646
1254.212454 79026.315789 10163732 1590688764.973646
1252.747253 79026.315789 10163892 1590688764.986604
1249.816850 79026.315789 10164052 1590688764.987603
1245.421245 79026.315789 10164212 1590688764.988599
1244.688645 79026.315789 10164372 1590688764.988599
1242.490842 79026.315789 10164532 1590688765.013529
1241.025641 76347.457627 10164692 1590688765.013529
1238.095238 76347.457627 10164852 1590688765.014526
1236.630037 79026.315789 10165012 1590688765.014526
1235.164835 79026.315789 10165172 1590688765.034476
1232.967033 79026.315789 10165332 1590688765.034476
1232.967033 79026.315789 10165492 1590688765.035470
1231.501832 79026.315789 10165652 1590688765.035470
1227.838828 79026.315789 10165812 1590688765.037465
1227.838828 79026.315789 10165972 1590688765.037465
1226.373626 79026.315789 10166132 1590688765.048436
1224.175824 79026.315789 10166292 1590688765.048436
1221.978022 76347.457627 10166452 1590688765.063395
1220.512821 79026.315789 10166612 1590688765.063395
1219.047619 79026.315789 10166772 1590688765.064393
1216.849817 76347.457627 10166932 1590688765.064393
1216.849817 79026.315789 10167092 1590688765.079353
1215.384615 79026.315789 10167252 1590688765.079353
1214.652015 79026.315789 10167412 1590688765.131217
1214.652015 76347.457627 10167572 1590688765.131217
1216.117216 76347.457627 10167732 1590688765.132213
1215.384615 79026.315789 10167892 1590688765.132213
1214.652015 76347.457627 10168052 1590688765.133305
1214.652015 79026.315789 10168212 1590688765.133305
1214.652015 76347.457627 10168372 1590688765.134207
1213.186813 79026.315789 10168532 1590688765.135207
1213.186813 79026.315789 10168692 1590688765.136201
1213.919414 79026.315789 10168852 1590688765.136201
1213.919414 76347.457627 10169012 1590688765.144180
1212.454212 76347.457627 10169172 1590688765.145179
1213.186813 79026.315789 10169332 1590688765.161161
1213.186813 79026.315789 10169492 1590688765.161161
1210.989011 76347.457627 10169652 1590688765.170117
1208.058608 76347.457627 10169812 1590688765.170117
1205.128205 79026.315789 10169972 1590688765.181087
1200.732601 76347.457627 10170132 1590688765.181087
1197.802198 79026.315789 10170292 1590688765.190095
1193.406593 79026.315789 10170452 1590688765.190095
1189.010989 79026.315789 10170612 1590688765.198043
1183.150183 79026.315789 10170772 1590688765.199043
1178.021978 79026.315789 10170932 1590688765.214997
1174.358974 76347.457627 10171092 1590688765.214997
1170.695971 79026.315789 10171252 1590688765.215999
1167.765568 79026.315789 10171412 1590688765.215999
1164.835165 79026.315789 10171572 1590688765.215999
1161.172161 76347.457627 10171732 1590688765.215999
1158.974359 76347.457627 10171892 1590688765.227961
1158.974359 76347.457627 10172052 1590688765.228960
1158.974359 79026.315789 10172212 1590688765.254887
1158.974359 79026.315789 10172372 1590688765.254887
1158.974359 79026.315789 10172532 1590688765.255891
1161.904762 79026.315789 10172692 1590688765.255891
1166.300366 76347.457627 10172852 1590688765.256887
1172.161172 79026.315789 10173012 1590688765.257886
1183.150183 79026.315789 10173172 1590688765.265861
1198.534799 79026.315789 10173332 1590688765.265861
1216.117216 79026.315789 10173492 1590688765.276830
1241.758242 79026.315789 10173652 1590688765.277832
1273.260073 79026.315789 10173812 1590688765.283813
1309.890110 76347.457627 10173972 1590688765.283813
1353.113553 79026.315789 10174132 1590688765.294785
1401.465201 79026.315789 10174292 1590688765.294785
1452.014652 79026.315789 10174452 1590688765.300766
1506.227106 76347.457627 10174612 1590688765.301767
1561.904762 76347.457627 10174772 1590688765.310739
1619.047619 79026.315789 10174932 1590688765.311741
1670.329670 76347.457627 10175092 1590688765.321712
1721.611722 76347.457627 10175252 1590688765.322710
1771.428571 79026.315789 10175412 1590688765.333675
1817.582418 76347.457627 10175572 1590688765.333675
1857.142857 76347.457627 10175732 1590688765.344647
1893.772894 79026.315789 10175892 1590688765.344647
1926.007326 76347.457627 10176052 1590688765.355629
1952.380952 79026.315789 10176212 1590688765.356623
1975.091575 79026.315789 10176372 1590688765.357621
1992.673993 79026.315789 10176532 1590688765.357621
2004.395604 76347.457627 10176692 1590688765.372583
2009.523810 76347.457627 10176852 1590688765.372583
2012.454212 79026.315789 10177012 1590688765.379557
2009.523810 76347.457627 10177172 1590688765.379557
2002.197802 79026.315789 10177332 1590688765.404489
1991.208791 79026.315789 10177492 1590688765.405491
1976.556777 79026.315789 10177652 1590688765.405491
1958.974359 76347.457627 10177812 1590688765.405491
1939.194139 76347.457627 10177972 1590688765.405491
1917.948718 79026.315789 10178132 1590688765.406488
1895.238095 76347.457627 10178292 1590688765.419448
1871.794872 76347.457627 10178452 1590688765.420452
1848.351648 79026.315789 10178612 1590688765.434409
1824.175824 79026.315789 10178772 1590688765.435411
1797.069597 76347.457627 10178932 1590688765.435411
1772.893773 76347.457627 10179092 1590688765.436407
1749.450549 76347.457627 10179252 1590688765.461339
1723.809524 76347.457627 10179412 1590688765.461339
1701.098901 79026.315789 10179572 1590688765.462333
1679.853480 76347.457627 10179732 1590688765.462333
1660.805861 76347.457627 10179892 1590688765.487267
1641.025641 79026.315789 10180052 1590688765.487267
1624.175824 79026.315789 10180212 1590688765.514192
1606.593407 79026.315789 10180372 1590688765.515196
1591.208791 76347.457627 10180532 1590688765.516191
1576.556777 79026.315789 10180692 1590688765.516191
1564.102564 76347.457627 10180852 1590688765.517194
1552.380952 79026.315789 10181012 1590688765.517194
1540.659341 76347.457627 10181172 1590688765.525168
1531.868132 79026.315789 10181332 1590688765.525168
1522.344322 79026.315789 10181492 1590688765.526161
1512.087912 79026.315789 10181652 1590688765.526161
1501.831502 79026.315789 10181812 1590688765.527162
1492.307692 79026.315789 10181972 1590688765.527162
1482.051282 76347.457627 10182132 1590688765.538132
1475.457875 79026.315789 10182292 1590688765.539133
1468.131868 79026.315789 10182452 1590688765.550107
1462.271062 79026.315789 10182612 1590688765.550107
1457.142857 76347.457627 10182772 1590688765.561069
1452.747253 79026.315789 10182932 1590688765.561069
1452.014652 79026.315789 10183092 1590688765.572041
1450.549451 79026.315789 10183252 1590688765.573044
1449.816850 76347.457627 10183412 1590688765.573044
1450.549451 79026.315789 10183572 1590688765.576031
1452.747253 76347.457627 10183732 1590688765.586004
1457.142857 76347.457627 10183892 1590688765.586004
1460.073260 79026.315789 10184052 1590688765.596976
1465.201465 76347.457627 10184212 1590688765.597977
1468.131868 79026.315789 10184372 1590688765.614929
1471.062271 79026.315789 10184532 1590688765.614929
1476.190476 79026.315789 10184692 1590688765.615923
1479.853480 79026.315789 10184852 1590688765.615923
1483.516484 79026.315789 10185012 1590688765.625905
1487.912088 79026.315789 10185172 1590688765.625905
1491.575092 76347.457627 10185332 1590688765.659803
1495.970696 79026.315789 10185492 1590688765.659803
1500.366300 79026.315789 10185652 1590688765.660810
1504.761905 79026.315789 10185812 1590688765.660810
1507.692308 79026.315789 10185972 1590688765.671773
1509.890110 79026.315789 10186132 1590688765.672770
1513.553114 79026.315789 10186292 1590688765.673771
1515.018315 76347.457627 10186452 1590688765.673771
1512.820513 79026.315789 10186612 1590688765.678756
1512.820513 79026.315789 10186772 1590688765.678756
1511.355311 76347.457627 10186932 1590688765.689735
1509.157509 76347.457627 10187092 1590688765.689735
1506.959707 76347.457627 10187252 1590688765.700696
1503.296703 79026.315789 10187412 1590688765.701699
1498.168498 76347.457627 10187572 1590688765.704686
1491.575092 79026.315789 10187732 1590688765.704686
1484.249084 79026.315789 10187892 1590688765.730615
1476.923077 79026.315789 10188052 1590688765.731619
1464.468864 79026.315789 10188212 1590688765.732644
1453.479853 79026.315789 10188372 1590688765.732644
1442.490842 79026.315789 10188532 1590688765.732644
1429.304029 79026.315789 10188692 1590688765.733613
1419.047619 79026.315789 10188852 1590688765.740599
1410.256410 79026.315789 10189012 1590688765.741594
1400.000000 79026.315789 10189172 1590688765.760539
1391.208791 76347.457627 10189332 1590688765.761538
1383.150183 79026.315789 10189492 1590688765.762528
1376.556777 79026.315789 10189652 1590688765.762528
1369.963370 79026.315789 10189812 1590688765.777492
1362.637363 79026.315789 10189972 1590688765.777492
1357.509158 79026.315789 10190132 1590688765.778488
1350.915751 76347.457627 10190292 1590688765.778488
1345.787546 79026.315789 10190452 1590688765.796443
1340.659341 79026.315789 10190612 1590688765.796443
1337.728938 79026.315789 10190772 1590688765.797443
1332.600733 79026.315789 10190932 1590688765.797443
1330.402930 76347.457627 10191092 1590688765.808425
1326.739927 79026.315789 10191252 1590688765.808425
1321.611722 79026.315789 10191412 1590688765.833343
1317.216117 79026.315789 10191572 1590688765.834344
1313.553114 79026.315789 10191732 1590688765.834344
1309.890110 79026.315789 10191892 1590688765.835343
1306.227106 79026.315789 10192052 1590688765.862297
1304.029304 76347.457627 10192212 1590688765.862297
1300.366300 79026.315789 10192372 1590688765.863269
1296.703297 79026.315789 10192532 1590688765.864266
1294.505495 79026.315789 10192692 1590688765.877225
1293.772894 79026.315789 10192852 1590688765.877225
1292.307692 76347.457627 10193012 1590688765.878227
1289.377289 79026.315789 10193172 1590688765.879225
1287.179487 76347.457627 10193332 1590688765.880236
1285.714286 79026.315789 10193492 1590688765.880236
1283.516484 79026.315789 10193652 1590688765.889193
1283.516484 76347.457627 10193812 1590688765.890195
1284.249084 79026.315789 10193972 1590688765.898166
1284.249084 76347.457627 10194132 1590688765.899172
1284.981685 79026.315789 10194292 1590688765.910141
1287.179487 76347.457627 10194452 1590688765.910141
1288.644689 79026.315789 10194612 1590688765.921110
1288.644689 76347.457627 10194772 1590688765.921110
1290.109890 79026.315789 10194932 1590688765.935078
1291.575092 76347.457627 10195092 1590688765.935078
1291.575092 79026.315789 10195252 1590688765.946040
1293.772894 79026.315789 10195412 1590688765.946040
1294.505495 79026.315789 10195572 1590688765.955020
1295.238095 79026.315789 10195732 1590688765.955020
1294.505495 76347.457627 10195892 1590688765.970976
1295.970696 79026.315789 10196052 1590688765.970976
1296.703297 76347.457627 10196212 1590688765.974965
1293.772894 79026.315789 10196372 1590688765.974965
1291.575092 76347.457627 10196532 1590688765.990922
1289.377289 76347.457627 10196692 1590688765.990922
1287.912088 79026.315789 10196852 1590688765.991923
1285.714286 79026.315789 10197012 1590688765.991923
1284.249084 79026.315789 10197172 1590688765.999907
1282.051282 76347.457627 10197332 1590688765.999907
1279.853480 79026.315789 10197492 1590688766.008877
1279.120879 79026.315789 10197652 1590688766.008877
1277.655678 79026.315789 10197812 1590688766.014858
1274.725275 79026.315789 10197972 1590688766.015858
1271.794872 79026.315789 10198132 1590688766.023851
1271.794872 79026.315789 10198292 1590688766.023851
1270.329670 76347.457627 10198452 1590688766.041785
1267.399267 76347.457627 10198612 1590688766.042787
1267.399267 79026.315789 10198772 1590688766.043781
1266.666667 79026.315789 10198932 1590688766.043781
1264.468864 76347.457627 10199092 1590688766.058797
1263.003663 79026.315789 10199252 1590688766.058797
1261.538462 79026.315789 10199412 1590688766.064758
1260.073260 79026.315789 10199572 1590688766.064758
1257.875458 79026.315789 10199732 1590688766.075704
1257.142857 76347.457627 10199892 1590688766.076698
1254.945055 79026.315789 10200052 1590688766.086665
1252.014652 76347.457627 10200212 1590688766.087666
1250.549451 79026.315789 10200372 1590688766.093650
1250.549451 79026.315789 10200532 1590688766.093650
1248.351648 79026.315789 10200692 1590688766.102625
1246.153846 79026.315789 10200852 1590688766.102625
1244.688645 79026.315789 10201012 1590688766.115587
1241.758242 79026.315789 10201172 1590688766.116589
1238.827839 79026.315789 10201332 1590688766.122567
1237.362637 79026.315789 10201492 1590688766.122567
1235.897436 79026.315789 10201652 1590688766.132566
1231.501832 79026.315789 10201812 1590688766.132566
1227.838828 76347.457627 10201972 1590688766.148503
1225.641026 79026.315789 10202132 1590688766.148503
1222.710623 79026.315789 10202292 1590688766.149502
1219.047619 79026.315789 10202452 1590688766.149502
1214.652015 79026.315789 10202612 1590688766.162458
1210.989011 79026.315789 10202772 1590688766.162458
1206.593407 79026.315789 10202932 1590688766.170435
1205.128205 79026.315789 10203092 1590688766.171433
1203.663004 79026.315789 10203252 1590688766.182403
1202.930403 76347.457627 10203412 1590688766.182403
1202.197802 79026.315789 10203572 1590688766.229279
1202.197802 79026.315789 10203732 1590688766.229279
1201.465201 79026.315789 10203892 1590688766.234265
1199.267399 76347.457627 10204052 1590688766.234265
1197.069597 79026.315789 10204212 1590688766.236259
1195.604396 79026.315789 10204372 1590688766.236259
1194.871795 76347.457627 10204532 1590688766.237257
1195.604396 79026.315789 10204692 1590688766.237257
1195.604396 79026.315789 10204852 1590688766.238254
1196.336996 76347.457627 10205012 1590688766.238254
1194.139194 76347.457627 10205172 1590688766.244237
1193.406593 81900.000000 10205332 1590688766.244237
